Hub,Spoke,date,Device sample,Value,Overlap index
San Benito,Solano,3/14/20,13018,0.028419183,92.35968801
San Benito,Sonoma,3/14/20,8240,0.007104796,60.46653372
San Benito,Yolo,3/14/20,8937,0.015541741,86.16771228
San Francisco,Alameda,3/14/20,37639,0.269706587,84.87143847
San Francisco,Contra Costa,3/14/20,29151,0.16218667,91.06916274
San Francisco,Marin,3/14/20,4932,0.075911652,86.04331205
San Francisco,Napa,3/14/20,4788,0.036142237,88.13747541
San Francisco,Sacramento,3/14/20,36957,0.027981087,76.02284447
San Francisco,San Benito,3/14/20,2252,0.003238552,83.85883517
San Francisco,San Joaquin,3/14/20,18136,0.017747263,78.87567491
San Francisco,San Mateo,3/14/20,19730,0.418356111,95.22567928
San Francisco,Santa Clara,3/14/20,37642,0.063540385,68.75479116
San Francisco,Santa Cruz,3/14/20,4283,0.005311225,80.4495072
San Francisco,Solano,3/14/20,13018,0.060237062,87.12265794
San Francisco,Sonoma,3/14/20,8240,0.027462919,84.51878915
San Francisco,Yolo,3/14/20,8937,0.029794676,75.17363558
San Joaquin,Alameda,3/14/20,37639,0.205282311,89.47800147
San Joaquin,Contra Costa,3/14/20,29151,0.069971328,87.61235584
San Joaquin,Marin,3/14/20,4932,0.005624173,75.63782704
San Joaquin,Napa,3/14/20,4788,0.008601676,83.96353076
San Joaquin,Sacramento,3/14/20,36957,0.163707543,91.28946859
San Joaquin,San Benito,3/14/20,2252,0.007168064,96.08097398
San Joaquin,San Francisco,3/14/20,15439,0.015108072,64.6309437
San Joaquin,San Mateo,3/14/20,19730,0.022220997,79.77535207
San Joaquin,Santa Clara,3/14/20,37642,0.054697839,87.60364995
San Joaquin,Santa Cruz,3/14/20,4283,0.0052382,96.34823869
San Joaquin,Solano,3/14/20,13018,0.02679753,84.72671964
San Joaquin,Sonoma,3/14/20,8240,0.006451257,88.50101806
San Joaquin,Yolo,3/14/20,8937,0.024205999,80.23639871
San Mateo,Alameda,3/14/20,37639,0.193917892,82.94780011
San Mateo,Contra Costa,3/14/20,29151,0.074809934,83.89109489
San Mateo,Marin,3/14/20,4932,0.023720223,72.39684004
San Mateo,Napa,3/14/20,4788,0.016877851,84.22820851
San Mateo,Sacramento,3/14/20,36957,0.016979219,69.53605541
San Mateo,San Benito,3/14/20,2252,0.006386214,85.52053782
San Mateo,San Francisco,3/14/20,15439,0.327369488,84.60017236
San Mateo,San Joaquin,3/14/20,18136,0.020425748,86.42914588
San Mateo,Santa Clara,3/14/20,37642,0.228839331,79.16413943
San Mateo,Santa Cruz,3/14/20,4283,0.009680689,75.97830288
San Mateo,Solano,3/14/20,13018,0.030106437,79.33399736
San Mateo,Sonoma,3/14/20,8240,0.010136847,69.92616875
San Mateo,Yolo,3/14/20,8937,0.016472377,67.91823365
Santa Clara,Alameda,3/14/20,37639,0.144971043,78.45586809
Santa Clara,Contra Costa,3/14/20,29151,0.032941927,70.69357276
Santa Clara,Marin,3/14/20,4932,0.005260082,67.56948134
Santa Clara,Napa,3/14/20,4788,0.002816003,73.30587792
Santa Clara,Sacramento,3/14/20,36957,0.013708092,72.53987191
Santa Clara,San Benito,3/14/20,2252,0.035093778,88.82923784
Santa Clara,San Francisco,3/14/20,15439,0.026061314,57.53914065
Santa Clara,San Joaquin,3/14/20,18136,0.026353541,89.49598526
Santa Clara,San Mateo,3/14/20,19730,0.119945805,74.68230691
Santa Clara,Santa Cruz,3/14/20,4283,0.034668721,91.50904854
Santa Clara,Solano,3/14/20,13018,0.014558206,72.55007981
Santa Clara,Sonoma,3/14/20,8240,0.003001966,63.93012604
Santa Clara,Yolo,3/14/20,8937,0.009404389,62.9665072
Santa Cruz,Alameda,3/14/20,37639,0.073313098,86.79242218
Santa Cruz,Contra Costa,3/14/20,29151,0.031286481,81.39726677
Santa Cruz,Marin,3/14/20,4932,0.005603549,58.27362866
Santa Cruz,Napa,3/14/20,4788,0.003735699,158.1991979
Santa Cruz,Sacramento,3/14/20,36957,0.01751109,81.75612576
Santa Cruz,San Benito,3/14/20,2252,0.071912211,97.54449455
Santa Cruz,San Francisco,3/14/20,15439,0.019145459,66.41654709
Santa Cruz,San Joaquin,3/14/20,18136,0.022180714,97.2231229
Santa Cruz,San Mateo,3/14/20,19730,0.04459491,70.64307636
Santa Cruz,Santa Clara,3/14/20,37642,0.304692972,90.33387273
Santa Cruz,Solano,3/14/20,13018,0.019612421,98.79485847
Santa Cruz,Sonoma,3/14/20,8240,0.00396918,83.74088922
Santa Cruz,Yolo,3/14/20,8937,0.011907541,70.50203909
Solano,Alameda,3/14/20,37639,0.170763558,75.43588448
Solano,Contra Costa,3/14/20,29151,0.298893839,83.80683435
Solano,Marin,3/14/20,4932,0.038177908,83.00818932
Solano,Napa,3/14/20,4788,0.240359502,90.26106865
Solano,Sacramento,3/14/20,36957,0.207251498,80.2649208
Solano,San Benito,3/14/20,2252,0.00491627,93.71634072
Solano,San Francisco,3/14/20,15439,0.071439545,73.83320998
Solano,San Joaquin,3/14/20,18136,0.037332924,87.58417218
Solano,San Mateo,3/14/20,19730,0.045629129,75.71145588
Solano,Santa Clara,3/14/20,37642,0.04209556,73.49678566
Solano,Santa Cruz,3/14/20,4283,0.006452604,101.3056009
Solano,Sonoma,3/14/20,8240,0.062375173,83.13962389
Solano,Yolo,3/14/20,8937,0.262021816,82.0135212
Sonoma,Alameda,3/14/20,37639,0.045145631,69.74610804
Sonoma,Contra Costa,3/14/20,29151,0.059223301,70.60864947
Sonoma,Marin,3/14/20,4932,0.177184466,82.70571408
Sonoma,Napa,3/14/20,4788,0.112257282,84.66134533
Sonoma,Sacramento,3/14/20,36957,0.039320388,82.32216614
Sonoma,San Benito,3/14/20,2252,0.001941748,60.27676885
Sonoma,San Francisco,3/14/20,15439,0.051456311,70.71594522
Sonoma,San Joaquin,3/14/20,18136,0.014199029,90.37384166
Sonoma,San Mateo,3/14/20,19730,0.024271845,65.86528628
Sonoma,Santa Clara,3/14/20,37642,0.013713592,63.81487585
Sonoma,Santa Cruz,3/14/20,4283,0.002063107,84.61458715
Sonoma,Solano,3/14/20,13018,0.098543689,82.08376847
Sonoma,Yolo,3/14/20,8937,0.038470874,77.54932554
Yolo,Alameda,3/14/20,37639,0.12286002,69.13145159
Yolo,Contra Costa,3/14/20,29151,0.162246839,74.01953664
Yolo,Marin,3/14/20,4932,0.019917198,73.92849852
Yolo,Napa,3/14/20,4788,0.102942822,79.97500008
Yolo,Sacramento,3/14/20,36957,0.604117713,93.44388881
Yolo,San Benito,3/14/20,2252,0.003916303,91.21115785
Yolo,San Francisco,3/14/20,15439,0.051471411,66.22554226
Yolo,San Joaquin,3/14/20,18136,0.049121629,86.16449363
Yolo,San Mateo,3/14/20,19730,0.036365671,67.41866763
Yolo,Santa Clara,3/14/20,37642,0.039610608,66.36730624
Yolo,Santa Cruz,3/14/20,4283,0.005706613,75.17827095
Yolo,Solano,3/14/20,13018,0.381671702,85.28120079
Yolo,Sonoma,3/14/20,8240,0.035470516,81.66952688
Alameda,did not enter other counties,3/14/20,37639,0.484125508,118.7623672
Contra Costa,did not enter other counties,3/14/20,29151,0.545298618,115.804389
Marin,did not enter other counties,3/14/20,4932,0.459651257,128.9459257
Napa,did not enter other counties,3/14/20,4788,0.267126149,112.166041
Sacramento,did not enter other counties,3/14/20,36957,0.777281706,104.0530257
San Benito,did not enter other counties,3/14/20,2252,0.36589698,122.1779462
San Francisco,did not enter other counties,3/14/20,15439,0.386747846,118.9506583
San Joaquin,did not enter other counties,3/14/20,18136,0.644684605,105.6498249
San Mateo,did not enter other counties,3/14/20,19730,0.425950329,130.4461587
Santa Clara,did not enter other counties,3/14/20,37642,0.716407205,111.0847445
Santa Cruz,did not enter other counties,3/14/20,4283,0.664020546,105.7230935
Solano,did not enter other counties,3/14/20,13018,0.414963896,116.7992368
Sonoma,did not enter other counties,3/14/20,8240,0.73288835,107.2891709
Yolo,did not enter other counties,3/14/20,8937,0.26798702,119.312426
Alameda,Contra Costa,3/15/20,27129,0.247321059,76.35990605
Alameda,Marin,3/15/20,4364,0.018293766,56.67296848
Alameda,Napa,3/15/20,4269,0.023207625,66.33648603
Alameda,Sacramento,3/15/20,34214,0.030134391,56.23061348
Alameda,San Benito,3/15/20,2102,0.007222781,86.28522816
Alameda,San Francisco,3/15/20,13002,0.086466165,61.54154161
Alameda,San Joaquin,3/15/20,16956,0.086051744,76.55976724
Alameda,San Mateo,3/15/20,17444,0.083742822,71.64127046
Alameda,Santa Clara,3/15/20,34762,0.128085963,67.80060064
Alameda,Santa Cruz,3/15/20,3906,0.006778758,52.67732154
Alameda,Solano,3/15/20,12023,0.052779587,64.03183821
Alameda,Sonoma,3/15/20,7744,0.010745367,64.82837463
Alameda,Yolo,3/15/20,7416,0.02670061,60.81458655
Contra Costa,Alameda,3/15/20,33782,0.307973018,70.46075747
Contra Costa,Marin,3/15/20,4364,0.028604077,57.25049007
Contra Costa,Napa,3/15/20,4269,0.041026208,61.85138853
Contra Costa,Sacramento,3/15/20,34214,0.042132036,52.60754854
Contra Costa,San Benito,3/15/20,2102,0.00479192,93.20756624
Contra Costa,San Francisco,3/15/20,13002,0.064396034,58.53522147
Contra Costa,San Joaquin,3/15/20,16956,0.036897785,69.12545789
Contra Costa,San Mateo,3/15/20,17444,0.041468539,64.01342371
Contra Costa,Santa Clara,3/15/20,34762,0.041210513,56.64920641
Contra Costa,Santa Cruz,3/15/20,3906,0.004165284,56.09946393
Contra Costa,Solano,3/15/20,12023,0.10892403,61.96836032
Contra Costa,Sonoma,3/15/20,7744,0.016624277,58.40551522
Contra Costa,Yolo,3/15/20,7416,0.041763427,54.19323446
Marin,Alameda,3/15/20,33782,0.141613199,61.88630007
Marin,Contra Costa,3/15/20,27129,0.177818515,67.77121924
Marin,Napa,3/15/20,4269,0.06324473,67.21915739
Marin,Sacramento,3/15/20,34214,0.02451879,51.67652811
Marin,San Benito,3/15/20,2102,0.007103575,120.0251048
Marin,San Francisco,3/15/20,13002,0.190192484,58.77855859
Marin,San Joaquin,3/15/20,16956,0.021769019,86.42816637
Marin,San Mateo,3/15/20,17444,0.081805683,58.79779327
Marin,Santa Clara,3/15/20,34762,0.031851512,44.03146518
Marin,Santa Cruz,3/15/20,3906,0.005499542,68.71806079
Marin,Solano,3/15/20,12023,0.07928506,68.00882169
Marin,Sonoma,3/15/20,7744,0.276351971,76.68852249
Marin,Yolo,3/15/20,7416,0.026351971,50.02626844
Napa,Alameda,3/15/20,33782,0.183649567,73.60770459
Napa,Contra Costa,3/15/20,27129,0.260716796,74.35525841
Napa,Marin,3/15/20,4364,0.064652143,68.27418955
Napa,Sacramento,3/15/20,34214,0.164207074,73.04544219
Napa,San Benito,3/15/20,2102,0.001639728,50.96432955
Napa,San Francisco,3/15/20,13002,0.112907004,72.84304113
Napa,San Joaquin,3/15/20,16956,0.022019208,74.59678519
Napa,San Mateo,3/15/20,17444,0.068868587,84.5861679
Napa,Santa Clara,3/15/20,34762,0.019910986,62.76778968
Napa,Santa Cruz,3/15/20,3906,0.001405481,53.69686867
Napa,Solano,3/15/20,12023,0.615366596,89.01012422
Napa,Sonoma,3/15/20,7744,0.169360506,81.89114893
Napa,Yolo,3/15/20,7416,0.199109862,76.23910649
Sacramento,Alameda,3/15/20,33782,0.029753902,50.28196056
Sacramento,Contra Costa,3/15/20,27129,0.033407377,51.13016043
Sacramento,Marin,3/15/20,4364,0.003127375,42.27191232
Sacramento,Napa,3/15/20,4269,0.020488689,58.93736108
Sacramento,San Benito,3/15/20,2102,0.001578301,65.71249353
Sacramento,San Francisco,3/15/20,13002,0.010697375,50.89177215
Sacramento,San Joaquin,3/15/20,16956,0.068568422,71.30878534
Sacramento,San Mateo,3/15/20,17444,0.007102356,50.21332788
Sacramento,Santa Clara,3/15/20,34762,0.009849769,43.53674104
Sacramento,Santa Cruz,3/15/20,3906,0.001315251,44.96480513
Sacramento,Solano,3/15/20,12023,0.059946221,57.86584396
Sacramento,Sonoma,3/15/20,7744,0.007336178,59.5785472
Sacramento,Yolo,3/15/20,7416,0.114719121,68.93338775
San Benito,Alameda,3/15/20,33782,0.116079924,83.96595504
San Benito,Contra Costa,3/15/20,27129,0.061845861,98.49204538
San Benito,Marin,3/15/20,4364,0.014747859,106.6709155
San Benito,Napa,3/15/20,4269,0.003330162,44.58832766
San Benito,Sacramento,3/15/20,34214,0.025689819,70.91712803
San Benito,San Francisco,3/15/20,13002,0.017602284,58.36532978
San Benito,San Joaquin,3/15/20,16956,0.042340628,71.60497758
San Benito,San Mateo,3/15/20,17444,0.043292103,67.52796203
San Benito,Santa Clara,3/15/20,34762,0.535204567,81.15885656
San Benito,Santa Cruz,3/15/20,3906,0.098001903,72.60762643
San Benito,Solano,3/15/20,12023,0.024738344,86.98044361
San Benito,Sonoma,3/15/20,7744,0.013320647,131.5431821
San Benito,Yolo,3/15/20,7416,0.016175071,97.18163252
San Francisco,Alameda,3/15/20,33782,0.224657745,72.1021925
San Francisco,Contra Costa,3/15/20,27129,0.134363944,74.3899114
San Francisco,Marin,3/15/20,4364,0.063836333,63.08716532
San Francisco,Napa,3/15/20,4269,0.03707122,76.95978762
San Francisco,Sacramento,3/15/20,34214,0.028149515,66.94778755
San Francisco,San Benito,3/15/20,2102,0.002845716,70.46164034
San Francisco,San Joaquin,3/15/20,16956,0.016151361,63.7697692
San Francisco,San Mateo,3/15/20,17444,0.39370866,86.72244924
San Francisco,Santa Clara,3/15/20,34762,0.053530226,49.59208594
San Francisco,Santa Cruz,3/15/20,3906,0.005229965,59.36093374
San Francisco,Solano,3/15/20,12023,0.054222427,70.99830968
San Francisco,Sonoma,3/15/20,7744,0.027149669,68.05783642
San Francisco,Yolo,3/15/20,7416,0.030456853,70.23704919
San Joaquin,Alameda,3/15/20,33782,0.171443737,70.47852399
San Joaquin,Contra Costa,3/15/20,27129,0.05903515,69.00992331
San Joaquin,Marin,3/15/20,4364,0.005602736,72.83041478
San Joaquin,Napa,3/15/20,4269,0.00554376,61.78462082
San Joaquin,Sacramento,3/15/20,34214,0.138358103,73.28651294
San Joaquin,San Benito,3/15/20,2102,0.005248879,68.12134196
San Joaquin,San Francisco,3/15/20,13002,0.012384996,49.82173657
San Joaquin,San Mateo,3/15/20,17444,0.016808209,58.07411004
San Joaquin,Santa Clara,3/15/20,34762,0.04423213,59.72102797
San Joaquin,Santa Cruz,3/15/20,3906,0.00324369,45.41318272
San Joaquin,Solano,3/15/20,12023,0.020169851,62.55763283
San Joaquin,Sonoma,3/15/20,7744,0.005366832,80.72287015
San Joaquin,Yolo,3/15/20,7416,0.020523708,70.89128638
San Mateo,Alameda,3/15/20,33782,0.162176106,71.86942398
San Mateo,Contra Costa,3/15/20,27129,0.064492089,69.67719176
San Mateo,Marin,3/15/20,4364,0.02046549,54.00707099
San Mateo,Napa,3/15/20,4269,0.016853933,76.45913828
San Mateo,Sacramento,3/15/20,34214,0.013930291,56.48297552
San Mateo,San Benito,3/15/20,2102,0.005216693,69.64861045
San Mateo,San Francisco,3/15/20,13002,0.293453336,74.34999832
San Mateo,San Joaquin,3/15/20,16956,0.016337996,63.38376238
San Mateo,Santa Clara,3/15/20,34762,0.172838798,63.31824812
San Mateo,Santa Cruz,3/15/20,3906,0.008713598,53.29024239
San Mateo,Solano,3/15/20,12023,0.025223573,64.81475002
San Mateo,Sonoma,3/15/20,7744,0.009802798,62.19907519
San Mateo,Yolo,3/15/20,7416,0.014560881,62.7456056
Santa Clara,Alameda,3/15/20,33782,0.124475001,63.18959222
Santa Clara,Contra Costa,3/15/20,27129,0.032161556,57.27650003
Santa Clara,Marin,3/15/20,4364,0.003998619,37.44351319
Santa Clara,Napa,3/15/20,4269,0.002445199,52.66653428
Santa Clara,Sacramento,3/15/20,34214,0.009694494,45.34615209
Santa Clara,San Benito,3/15/20,2102,0.032362925,78.37178017
Santa Clara,San Francisco,3/15/20,13002,0.020021863,39.39646964
Santa Clara,San Joaquin,3/15/20,16956,0.021575283,60.45296613
Santa Clara,San Mateo,3/15/20,17444,0.086732639,58.85127996
Santa Clara,Santa Cruz,3/15/20,3906,0.026465681,57.49365649
Santa Clara,Solano,3/15/20,12023,0.012369829,55.25396628
Santa Clara,Sonoma,3/15/20,7744,0.002905471,51.22594183
Santa Clara,Yolo,3/15/20,7416,0.007536966,49.93681293
Santa Cruz,Alameda,3/15/20,33782,0.058627752,54.16458868
Santa Cruz,Contra Costa,3/15/20,27129,0.028929852,62.68937964
Santa Cruz,Marin,3/15/20,4364,0.006144393,64.83461147
Santa Cruz,Napa,3/15/20,4269,0.001536098,50.1247581
Santa Cruz,Sacramento,3/15/20,34214,0.011520737,51.67863036
Santa Cruz,San Benito,3/15/20,2102,0.052739375,77.35882178
Santa Cruz,San Francisco,3/15/20,13002,0.017409114,52.05549575
Santa Cruz,San Joaquin,3/15/20,16956,0.014080901,50.72067149
Santa Cruz,San Mateo,3/15/20,17444,0.038914491,54.5939274
Santa Cruz,Santa Clara,3/15/20,34762,0.235535074,63.40889994
Santa Cruz,Solano,3/15/20,12023,0.013312852,65.2833775
Santa Cruz,Sonoma,3/15/20,7744,0.004096262,87.02478911
Santa Cruz,Yolo,3/15/20,7416,0.008960573,56.85787801
Solano,Alameda,3/15/20,33782,0.148299093,63.76375407
Solano,Contra Costa,3/15/20,27129,0.245778924,66.88542259
Solano,Marin,3/15/20,4364,0.028778175,61.98705415
Solano,Napa,3/15/20,4269,0.218497879,79.91391676
Solano,Sacramento,3/15/20,34214,0.170589703,64.29507608
Solano,San Benito,3/15/20,2102,0.004325044,89.54951093
Solano,San Francisco,3/15/20,13002,0.058637611,60.17870577
Solano,San Joaquin,3/15/20,16956,0.028445479,67.6801585
Solano,San Mateo,3/15/20,17444,0.036596523,64.28069603
Solano,Santa Clara,3/15/20,34762,0.035764784,59.11488655
Solano,Santa Cruz,3/15/20,3906,0.004325044,63.08647466
Solano,Sonoma,3/15/20,7744,0.055976046,70.9476319
Solano,Yolo,3/15/20,7416,0.222656575,70.06733181
Sonoma,Alameda,3/15/20,33782,0.046875,62.22821378
Sonoma,Contra Costa,3/15/20,27129,0.058238636,60.76420204
Sonoma,Marin,3/15/20,4364,0.155733471,67.49350784
Sonoma,Napa,3/15/20,4269,0.093362603,70.77831081
Sonoma,Sacramento,3/15/20,34214,0.03241219,63.85043974
Sonoma,San Benito,3/15/20,2102,0.003615702,129.9211432
Sonoma,San Francisco,3/15/20,13002,0.045583678,55.61105046
Sonoma,San Joaquin,3/15/20,16956,0.011751033,84.18893576
Sonoma,San Mateo,3/15/20,17444,0.022081612,59.42650892
Sonoma,Santa Clara,3/15/20,34762,0.013042355,52.79741634
Sonoma,Santa Cruz,3/15/20,3906,0.002066116,81.21666061
Sonoma,Solano,3/15/20,12023,0.086905992,68.39660603
Sonoma,Yolo,3/15/20,7416,0.03589876,67.2098641
Yolo,Alameda,3/15/20,33782,0.12162891,65.11072863
Yolo,Contra Costa,3/15/20,27129,0.152777778,63.00197631
Yolo,Marin,3/15/20,4364,0.015507012,48.92106123
Yolo,Napa,3/15/20,4269,0.114617044,73.50171951
Yolo,Sacramento,3/15/20,34214,0.529261057,82.20481077
Yolo,San Benito,3/15/20,2102,0.004584682,107.5192531
Yolo,San Francisco,3/15/20,13002,0.053398058,63.92423895
Yolo,San Joaquin,3/15/20,16956,0.046925566,82.39124912
Yolo,San Mateo,3/15/20,17444,0.03425027,66.85700899
Yolo,Santa Clara,3/15/20,34762,0.035329018,57.46304109
Yolo,Santa Cruz,3/15/20,3906,0.004719525,59.08223426
Yolo,Solano,3/15/20,12023,0.360976268,75.29161735
Yolo,Sonoma,3/15/20,7744,0.037486516,74.93065326
Alameda,did not enter other counties,3/15/20,33782,0.562370493,136.1320366
Contra Costa,did not enter other counties,3/15/20,27129,0.62770467,134.6436246
Marin,did not enter other counties,3/15/20,4364,0.532768103,161.226628
Napa,did not enter other counties,3/15/20,4269,0.325837433,142.7425159
Sacramento,did not enter other counties,3/15/20,34214,0.819985971,110.897869
San Benito,did not enter other counties,3/15/20,2102,0.435775452,143.9924127
San Francisco,did not enter other counties,3/15/20,13002,0.458698662,143.3910827
San Joaquin,did not enter other counties,3/15/20,16956,0.700695919,118.2899645
San Mateo,did not enter other counties,3/15/20,17444,0.514044944,147.4267223
Santa Clara,did not enter other counties,3/15/20,34762,0.76825269,121.2401468
Santa Cruz,did not enter other counties,3/15/20,3906,0.740143369,125.0794998
Solano,did not enter other counties,3/15/20,12023,0.51135324,143.8515676
Sonoma,did not enter other counties,3/15/20,7744,0.76911157,116.4595653
Yolo,did not enter other counties,3/15/20,7416,0.347491909,153.0580767
Alameda,Contra Costa,3/16/20,25978,0.21832254,72.15106486
Alameda,Marin,3/16/20,4194,0.019238667,61.70898
Alameda,Napa,3/16/20,3819,0.022745222,63.15959536
Alameda,Sacramento,3/16/20,32863,0.027104723,49.28439839
Alameda,San Benito,3/16/20,1978,0.007171063,74.95288336
Alameda,San Francisco,3/16/20,11997,0.07600695,57.55023391
Alameda,San Joaquin,3/16/20,16319,0.077839204,74.23699933
Alameda,San Mateo,3/16/20,16493,0.071363134,62.80540117
Alameda,Santa Clara,3/16/20,33352,0.106713,59.97911549
Alameda,Santa Cruz,3/16/20,3699,0.00698152,52.12862203
Alameda,Solano,3/16/20,11372,0.048428368,59.43989271
Alameda,Sonoma,3/16/20,7388,0.011751698,70.65997409
Alameda,Yolo,3/16/20,6622,0.022271363,48.69177622
Contra Costa,Alameda,3/16/20,31655,0.266032797,65.57179689
Contra Costa,Marin,3/16/20,4194,0.025675572,55.08971663
Contra Costa,Napa,3/16/20,3819,0.039456463,61.30037605
Contra Costa,Sacramento,3/16/20,32863,0.036723381,46.51982682
Contra Costa,San Benito,3/16/20,1978,0.004850258,74.61552519
Contra Costa,San Francisco,3/16/20,11997,0.056932789,55.07458305
Contra Costa,San Joaquin,3/16/20,16319,0.031796135,65.5682146
Contra Costa,San Mateo,3/16/20,16493,0.037185311,56.45362786
