date,Hub,Spoke,Value,Device sample
3/20/20,San Francisco,Marin,0.058146229,2427
3/21/20,San Francisco,Marin,0.066902794,1774
3/22/20,San Francisco,Marin,0.071841072,1602
3/23/20,San Francisco,Marin,0.074021953,2635
3/24/20,San Francisco,Marin,0.052548908,2348
3/25/20,San Francisco,Marin,0.050629249,2333
3/26/20,San Francisco,Marin,0.052371542,2422
3/27/20,San Francisco,Marin,0.055866724,2375
3/28/20,San Francisco,Marin,0.05966122,2435
3/29/20,San Francisco,Marin,0.056692094,2115
3/30/20,San Francisco,Marin,0.054686265,2199
3/31/20,San Francisco,Marin,0.059084195,2362
3/2/20,San Francisco,Napa,0.057691147,5618
3/3/20,San Francisco,Napa,0.030215827,4344
3/4/20,San Francisco,Napa,0.030022102,4465
3/5/20,San Francisco,Napa,0.032047369,4431
3/6/20,San Francisco,Napa,0.035899628,4632
3/7/20,San Francisco,Napa,0.048451356,4911
3/8/20,San Francisco,Napa,0.052559283,4886
3/9/20,San Francisco,Napa,0.059672002,5357
3/10/20,San Francisco,Napa,0.034185678,4326
3/11/20,San Francisco,Napa,0.034235832,4408
3/12/20,San Francisco,Napa,0.033333333,4509
3/13/20,San Francisco,Napa,0.033206687,4187
3/14/20,San Francisco,Napa,0.041573034,4198
3/15/20,San Francisco,Napa,0.045047793,3540
3/16/20,San Francisco,Napa,0.048727615,3790
3/17/20,San Francisco,Napa,0.034206976,3605
3/18/20,San Francisco,Napa,0.03371217,3227
3/19/20,San Francisco,Napa,0.032900655,3073
3/20/20,San Francisco,Napa,0.031663788,2794
3/21/20,San Francisco,Napa,0.026170799,1783
3/22/20,San Francisco,Napa,0.022638023,1390
3/23/20,San Francisco,Napa,0.029271039,2567
3/24/20,San Francisco,Napa,0.027274025,2625
3/25/20,San Francisco,Napa,0.027918415,2513
3/26/20,San Francisco,Napa,0.030350085,2674
3/27/20,San Francisco,Napa,0.028579635,2602
3/28/20,San Francisco,Napa,0.033128467,2509
3/29/20,San Francisco,Napa,0.023058252,2006
3/30/20,San Francisco,Napa,0.033507191,2441
3/31/20,San Francisco,Napa,0.028508124,2554
3/2/20,San Francisco,Sacramento,0.053104822,31896
3/3/20,San Francisco,Sacramento,0.019017829,31802
3/4/20,San Francisco,Sacramento,0.019646365,32037
3/5/20,San Francisco,Sacramento,0.020998657,32020
3/6/20,San Francisco,Sacramento,0.024665731,31919
3/7/20,San Francisco,Sacramento,0.042989333,30911
3/8/20,San Francisco,Sacramento,0.038895315,29682
3/9/20,San Francisco,Sacramento,0.057893697,30505
3/10/20,San Francisco,Sacramento,0.022468812,30514
3/11/20,San Francisco,Sacramento,0.021891837,30877
3/12/20,San Francisco,Sacramento,0.022198732,30800
3/13/20,San Francisco,Sacramento,0.023556231,29591
3/14/20,San Francisco,Sacramento,0.030256822,28442
3/15/20,San Francisco,Sacramento,0.031624975,25340
3/16/20,San Francisco,Sacramento,0.033459001,24923
3/17/20,San Francisco,Sacramento,0.022933128,26163
3/18/20,San Francisco,Sacramento,0.020942408,25300
3/19/20,San Francisco,Sacramento,0.017349955,24455
3/20/20,San Francisco,Sacramento,0.016983305,21986
3/21/20,San Francisco,Sacramento,0.021841795,15430
3/22/20,San Francisco,Sacramento,0.016170016,14583
3/23/20,San Francisco,Sacramento,0.022094005,21120
3/24/20,San Francisco,Sacramento,0.016849921,22005
3/25/20,San Francisco,Sacramento,0.015188775,21690
3/26/20,San Francisco,Sacramento,0.020609825,21929
3/27/20,San Francisco,Sacramento,0.016946718,21679
3/28/20,San Francisco,Sacramento,0.023084995,21263
3/29/20,San Francisco,Sacramento,0.015603329,19623
3/30/20,San Francisco,Sacramento,0.022917655,20294
3/31/20,San Francisco,Sacramento,0.017725258,21116
3/2/20,San Francisco,San Mateo,53%,20335
3/3/20,San Francisco,San Mateo,45%,19353
3/4/20,San Francisco,San Mateo,45%,19617
3/5/20,San Francisco,San Mateo,46%,19485
3/6/20,San Francisco,San Mateo,46%,19563
3/7/20,San Francisco,San Mateo,49%,18653
3/8/20,San Francisco,San Mateo,52%,17357
3/9/20,San Francisco,San Mateo,51%,18734
3/10/20,San Francisco,San Mateo,44%,17728
3/11/20,San Francisco,San Mateo,45%,17839
3/12/20,San Francisco,San Mateo,45%,17749
3/13/20,San Francisco,San Mateo,46%,16785
3/14/20,San Francisco,San Mateo,49%,16170
3/15/20,San Francisco,San Mateo,48%,13100
3/16/20,San Francisco,San Mateo,48%,13538
3/17/20,San Francisco,San Mateo,45%,13497
3/18/20,San Francisco,San Mateo,41%,10477
3/19/20,San Francisco,San Mateo,40%,10340
3/20/20,San Francisco,San Mateo,40%,9120
3/21/20,San Francisco,San Mateo,39%,6567
3/22/20,San Francisco,San Mateo,37%,5735
3/23/20,San Francisco,San Mateo,40%,9363
3/24/20,San Francisco,San Mateo,38%,9294
3/25/20,San Francisco,San Mateo,36%,9052
3/26/20,San Francisco,San Mateo,38%,9331
3/27/20,San Francisco,San Mateo,37%,9211
3/28/20,San Francisco,San Mateo,39%,9004
3/29/20,San Francisco,San Mateo,35%,8028
3/30/20,San Francisco,San Mateo,37%,8548
3/31/20,San Francisco,San Mateo,38%,9093
3/2/20,San Francisco,Santa Clara,0.117253032,34488
3/3/20,San Francisco,Santa Clara,0.082452299,34533
3/4/20,San Francisco,Santa Clara,0.086444008,35119
3/5/20,San Francisco,Santa Clara,0.088328653,34789
3/6/20,San Francisco,Santa Clara,0.09396178,34503
3/7/20,San Francisco,Santa Clara,0.096838453,32776
3/8/20,San Francisco,Santa Clara,0.110685367,31078
3/9/20,San Francisco,Santa Clara,0.109266943,32668
3/10/20,San Francisco,Santa Clara,0.076504239,32383
3/11/20,San Francisco,Santa Clara,0.077610312,32203
3/12/20,San Francisco,Santa Clara,0.077589852,31899
3/13/20,San Francisco,Santa Clara,0.074924012,30478
3/14/20,San Francisco,Santa Clara,0.075842697,29007
3/15/20,San Francisco,Santa Clara,0.063351637,24621
3/16/20,San Francisco,Santa Clara,0.078510839,24672
3/17/20,San Francisco,Santa Clara,0.061572557,25270
3/18/20,San Francisco,Santa Clara,0.048908185,20472
3/19/20,San Francisco,Santa Clara,0.048451356,20485
3/20/20,San Francisco,Santa Clara,0.05224525,18337
3/21/20,San Francisco,Santa Clara,0.055686738,13619
3/22/20,San Francisco,Santa Clara,0.051975052,12587
3/23/20,San Francisco,Santa Clara,0.047424712,18647
3/24/20,San Francisco,Santa Clara,0.038983293,19127
3/25/20,San Francisco,Santa Clara,0.042817879,18937
3/26/20,San Francisco,Santa Clara,0.046019198,18959
3/27/20,San Francisco,Santa Clara,0.047393365,19004
3/28/20,San Francisco,Santa Clara,0.046919502,18478
3/29/20,San Francisco,Santa Clara,0.038661581,17208
3/30/20,San Francisco,Santa Clara,0.046151415,17884
3/31/20,San Francisco,Santa Clara,0.047415066,18675
3/2/20,San Francisco,Solano,0.093416209,13192
3/3/20,San Francisco,Solano,0.052674382,10854
3/4/20,San Francisco,Solano,0.052369843,11018
3/5/20,San Francisco,Solano,0.054388964,11064
3/6/20,San Francisco,Solano,0.060504304,11230
3/7/20,San Francisco,Solano,0.081994602,11961
3/8/20,San Francisco,Solano,0.078152111,11968
3/9/20,San Francisco,Solano,0.096621221,12733
3/10/20,San Francisco,Solano,0.058170791,10732
3/11/20,San Francisco,Solano,0.056809657,10765
3/12/20,San Francisco,Solano,0.055954898,10848
3/13/20,San Francisco,Solano,0.060106383,10593
3/14/20,San Francisco,Solano,0.070224719,10615
3/15/20,San Francisco,Solano,0.065588774,9103
3/16/20,San Francisco,Solano,0.075777568,9433
3/17/20,San Francisco,Solano,0.058296396,9176
3/18/20,San Francisco,Solano,0.055803856,8559
3/19/20,San Francisco,Solano,0.052178383,8189
3/20/20,San Francisco,Solano,0.056850892,7346
3/21/20,San Francisco,Solano,0.062180244,5428
3/22/20,San Francisco,Solano,0.047355047,4684
3/23/20,San Francisco,Solano,0.050661413,7267
3/24/20,San Francisco,Solano,0.047122662,7246
3/25/20,San Francisco,Solano,0.048604079,7178
3/26/20,San Francisco,Solano,0.051383399,7298
3/27/20,San Francisco,Solano,0.049547609,7286
3/28/20,San Francisco,Solano,0.053515215,7097
3/29/20,San Francisco,Solano,0.039528433,6177
3/30/20,San Francisco,Solano,0.054844318,6765
3/31/20,San Francisco,Solano,0.050221566,7101
3/2/20,San Francisco,Sonoma,0.045983948,7868
3/3/20,San Francisco,Sonoma,0.023396935,7174
3/4/20,San Francisco,Sonoma,0.026031434,7420
3/5/20,San Francisco,Sonoma,0.026370407,7354
3/6/20,San Francisco,Sonoma,0.028451065,7344
3/7/20,San Francisco,Sonoma,0.032515101,7309
3/8/20,San Francisco,Sonoma,0.039112204,7367
3/9/20,San Francisco,Sonoma,0.043074491,7460
3/10/20,San Francisco,Sonoma,0.029085395,7146
3/11/20,San Francisco,Sonoma,0.027484144,7207
3/12/20,San Francisco,Sonoma,0.028118393,7241
3/13/20,San Francisco,Sonoma,0.027431611,7005
3/14/20,San Francisco,Sonoma,0.036195827,6800
3/15/20,San Francisco,Sonoma,0.034065487,5962
3/16/20,San Francisco,Sonoma,0.035626767,5836
3/17/20,San Francisco,Sonoma,0.027847369,5812
3/18/20,San Francisco,Sonoma,0.026433406,5393
3/19/20,San Francisco,Sonoma,0.022233646,4896
3/20/20,San Francisco,Sonoma,0.02302821,4539
3/21/20,San Francisco,Sonoma,0.026957891,3348
3/22/20,San Francisco,Sonoma,0.028644029,3172
3/23/20,San Francisco,Sonoma,0.025893611,4872
3/24/20,San Francisco,Sonoma,0.020562616,4914
3/25/20,San Francisco,Sonoma,0.0202517,4735
3/26/20,San Francisco,Sonoma,0.01863354,4797
3/27/20,San Francisco,Sonoma,0.020393509,4781
3/28/20,San Francisco,Sonoma,0.026083046,4806
3/29/20,San Francisco,Sonoma,0.018203884,4300
3/30/20,San Francisco,Sonoma,0.022917655,4420
3/31/20,San Francisco,Sonoma,0.023633678,4618
3/2/20,San Mateo,Alameda,0.270469634,37341
3/3/20,San Mateo,Alameda,0.227768305,34554
3/4/20,San Mateo,Alameda,0.231686802,35252
3/5/20,San Mateo,Alameda,0.233358994,35119
3/6/20,San Mateo,Alameda,0.242498594,35206
3/7/20,San Mateo,Alameda,0.259797352,35092
3/8/20,San Mateo,Alameda,0.239039004,33310
3/9/20,San Mateo,Alameda,0.270470802,35460
3/10/20,San Mateo,Alameda,0.227718863,33170
3/11/20,San Mateo,Alameda,0.22192948,33371
3/12/20,San Mateo,Alameda,0.221026537,32820
3/13/20,San Mateo,Alameda,0.22126899,31413
3/14/20,San Mateo,Alameda,0.223747681,30132
3/15/20,San Mateo,Alameda,0.199847328,25155
3/16/20,San Mateo,Alameda,0.219160881,25791
3/17/20,San Mateo,Alameda,0.204267615,26244
3/18/20,San Mateo,Alameda,0.181922306,20700
3/19/20,San Mateo,Alameda,0.176982592,20677
3/20/20,San Mateo,Alameda,0.187719298,18536
3/21/20,San Mateo,Alameda,0.182884118,13643
3/22/20,San Mateo,Alameda,0.154141238,11780
3/23/20,San Mateo,Alameda,0.154864894,18327
3/24/20,San Mateo,Alameda,0.167957822,18894
3/25/20,San Mateo,Alameda,0.170238621,18580
3/26/20,San Mateo,Alameda,0.168899368,19060
3/27/20,San Mateo,Alameda,0.161003148,18685
3/28/20,San Mateo,Alameda,0.154264771,18066
3/29/20,San Mateo,Alameda,0.124439462,15845
3/30/20,San Mateo,Alameda,0.156176884,17344
3/31/20,San Mateo,Alameda,0.164962059,18432
3/2/20,San Mateo,Contra Costa,0.111728547,28505
3/3/20,San Mateo,Contra Costa,0.077300677,25960
3/4/20,San Mateo,Contra Costa,0.079217006,26515
3/5/20,San Mateo,Contra Costa,0.079753657,26334
3/6/20,San Mateo,Contra Costa,0.087614374,26381
3/7/20,San Mateo,Contra Costa,0.102235565,26550
3/8/20,San Mateo,Contra Costa,0.105144898,25897
3/9/20,San Mateo,Contra Costa,0.114924736,27274
3/10/20,San Mateo,Contra Costa,0.078463448,25291
3/11/20,San Mateo,Contra Costa,0.077414653,25576
3/12/20,San Mateo,Contra Costa,0.07730013,25432
3/13/20,San Mateo,Contra Costa,0.079237414,24536
3/14/20,San Mateo,Contra Costa,0.091651206,23917
3/15/20,San Mateo,Contra Costa,0.082290076,20503
3/16/20,San Mateo,Contra Costa,0.092849756,20675
3/17/20,San Mateo,Contra Costa,0.073794176,20394
3/18/20,San Mateo,Contra Costa,0.069867328,16802
3/19/20,San Mateo,Contra Costa,0.066924565,16919
3/20/20,San Mateo,Contra Costa,0.076425439,15293
3/21/20,San Mateo,Contra Costa,0.078270139,11168
3/22/20,San Mateo,Contra Costa,0.066608544,10050
3/23/20,San Mateo,Contra Costa,0.06109153,15816
3/24/20,San Mateo,Contra Costa,0.062083064,15589
3/25/20,San Mateo,Contra Costa,0.060980999,15397
3/26/20,San Mateo,Contra Costa,0.062372736,15791
3/27/20,San Mateo,Contra Costa,0.058516991,15620
3/28/20,San Mateo,Contra Costa,0.060417592,15491
3/29/20,San Mateo,Contra Costa,0.048829098,13748
3/30/20,San Mateo,Contra Costa,0.060715957,14754
3/31/20,San Mateo,Contra Costa,0.061255911,15430
3/2/20,San Mateo,did not enter other counties,0.260732727,20335
3/3/20,San Mateo,did not enter other counties,0.314059836,19353
3/4/20,San Mateo,did not enter other counties,0.309884284,19617
3/5/20,San Mateo,did not enter other counties,0.310289967,19485
3/6/20,San Mateo,did not enter other counties,0.304503399,19563
3/7/20,San Mateo,did not enter other counties,0.296681499,18653
3/8/20,San Mateo,did not enter other counties,0.321945037,17357
3/9/20,San Mateo,did not enter other counties,0.277463436,18734
3/10/20,San Mateo,did not enter other counties,0.333765794,17728
3/11/20,San Mateo,did not enter other counties,0.340209653,17839
3/12/20,San Mateo,did not enter other counties,0.346498394,17749
3/13/20,San Mateo,did not enter other counties,0.352636282,16785
3/14/20,San Mateo,did not enter other counties,0.35528757,16170
3/15/20,San Mateo,did not enter other counties,0.411755725,13100
3/16/20,San Mateo,did not enter other counties,0.358176983,13538
3/17/20,San Mateo,did not enter other counties,0.397792102,13497
3/18/20,San Mateo,did not enter other counties,0.47790398,10477
3/19/20,San Mateo,did not enter other counties,0.4844294,10340
3/20/20,San Mateo,did not enter other counties,0.482346491,9120
3/21/20,San Mateo,did not enter other counties,0.487741739,6567
3/22/20,San Mateo,did not enter other counties,0.544202267,5735
3/23/20,San Mateo,did not enter other counties,0.508811278,9363
3/24/20,San Mateo,did not enter other counties,0.512481171,9294
3/25/20,San Mateo,did not enter other counties,0.519885108,9052
3/26/20,San Mateo,did not enter other counties,0.512913943,9331
3/27/20,San Mateo,did not enter other counties,0.516556291,9211
3/28/20,San Mateo,did not enter other counties,0.520213239,9004
3/29/20,San Mateo,did not enter other counties,0.580592925,8028
3/30/20,San Mateo,did not enter other counties,0.520706598,8548
3/31/20,San Mateo,did not enter other counties,0.509732762,9093
3/2/20,San Mateo,Marin,0.038603393,5323
3/3/20,San Mateo,Marin,0.021133674,4422
3/4/20,San Mateo,Marin,0.024417597,4625
3/5/20,San Mateo,Marin,0.026635874,4670
3/6/20,San Mateo,Marin,0.028676583,4703
3/7/20,San Mateo,Marin,0.029807538,4675
3/8/20,San Mateo,Marin,0.036642277,4692
3/9/20,San Mateo,Marin,0.036617914,4946
3/10/20,San Mateo,Marin,0.024988718,4429
3/11/20,San Mateo,Marin,0.020404731,4389
3/12/20,San Mateo,Marin,0.023663305,4498
3/13/20,San Mateo,Marin,0.023711647,4202
3/14/20,San Mateo,Marin,0.030488559,4185
3/15/20,San Mateo,Marin,0.027328244,3431
3/16/20,San Mateo,Marin,0.027773674,3608
3/17/20,San Mateo,Marin,0.021708528,3332
3/18/20,San Mateo,Marin,0.020043906,2726
3/19/20,San Mateo,Marin,0.016247582,2623
3/20/20,San Mateo,Marin,0.017324561,2427
3/21/20,San Mateo,Marin,0.022689204,1774
3/22/20,San Mateo,Marin,0.023365301,1602
3/23/20,San Mateo,Marin,0.018263377,2635
3/24/20,San Mateo,Marin,0.013987519,2348
3/25/20,San Mateo,Marin,0.013146266,2333
3/26/20,San Mateo,Marin,0.01221734,2422
3/27/20,San Mateo,Marin,0.015307784,2375
3/28/20,San Mateo,Marin,0.015326522,2435
3/29/20,San Mateo,Marin,0.013328351,2115
3/30/20,San Mateo,Marin,0.011230697,2199
3/31/20,San Mateo,Marin,0.015396459,2362
3/2/20,San Mateo,Napa,0.026456848,5618
3/3/20,San Mateo,Napa,0.012091149,4344
3/4/20,San Mateo,Napa,0.01299893,4465
3/5/20,San Mateo,Napa,0.014267385,4431
3/6/20,San Mateo,Napa,0.015897357,4632
3/7/20,San Mateo,Napa,0.023910363,4911
3/8/20,San Mateo,Napa,0.025177162,4886
3/9/20,San Mateo,Napa,0.02818405,5357
3/10/20,San Mateo,Napa,0.013932762,4326
3/11/20,San Mateo,Napa,0.014518751,4408
3/12/20,San Mateo,Napa,0.013071159,4509
3/13/20,San Mateo,Napa,0.014417635,4187
3/14/20,San Mateo,Napa,0.020408163,4198
3/15/20,San Mateo,Napa,0.020381679,3540
3/16/20,San Mateo,Napa,0.023193973,3790
3/17/20,San Mateo,Napa,0.014003112,3605
3/18/20,San Mateo,Napa,0.014317076,3227
3/19/20,San Mateo,Napa,0.0155706,3073
3/20/20,San Mateo,Napa,0.01502193,2794
3/21/20,San Mateo,Napa,0.012029846,1783
3/22/20,San Mateo,Napa,0.010810811,1390
3/23/20,San Mateo,Napa,0.012495995,2567
3/24/20,San Mateo,Napa,0.011297611,2625
3/25/20,San Mateo,Napa,0.011931065,2513
3/26/20,San Mateo,Napa,0.012860358,2674
3/27/20,San Mateo,Napa,0.010530887,2602
3/28/20,San Mateo,Napa,0.013549534,2509
3/29/20,San Mateo,Napa,0.008844046,2006
3/30/20,San Mateo,Napa,0.012166589,2441
3/31/20,San Mateo,Napa,0.011657319,2554
3/2/20,San Mateo,Sacramento,0.032751414,31896
3/3/20,San Mateo,Sacramento,0.01048933,31802
3/4/20,San Mateo,Sacramento,0.010857929,32037
3/5/20,San Mateo,Sacramento,0.012214524,32020
3/6/20,San Mateo,Sacramento,0.014875019,31919
3/7/20,San Mateo,Sacramento,0.026483676,30911
3/8/20,San Mateo,Sacramento,0.022123639,29682
3/9/20,San Mateo,Sacramento,0.035069926,30505
3/10/20,San Mateo,Sacramento,0.013030235,30514
3/11/20,San Mateo,Sacramento,0.011491676,30877
3/12/20,San Mateo,Sacramento,0.012057017,30800
3/13/20,San Mateo,Sacramento,0.013166518,29591
3/14/20,San Mateo,Sacramento,0.018676562,28442
3/15/20,San Mateo,Sacramento,0.016564886,25340
3/16/20,San Mateo,Sacramento,0.019648397,24923
3/17/20,San Mateo,Sacramento,0.012521301,26163
3/18/20,San Mateo,Sacramento,0.011740002,25300
3/19/20,San Mateo,Sacramento,0.011411992,24455
3/20/20,San Mateo,Sacramento,0.011622807,21986
3/21/20,San Mateo,Sacramento,0.012638952,15430
3/22/20,San Mateo,Sacramento,0.007323452,14583
3/23/20,San Mateo,Sacramento,0.011000748,21120
3/24/20,San Mateo,Sacramento,0.008607704,22005
3/25/20,San Mateo,Sacramento,0.00784357,21690
3/26/20,San Mateo,Sacramento,0.011145644,21929
3/27/20,San Mateo,Sacramento,0.009553794,21679
3/28/20,San Mateo,Sacramento,0.011772546,21263
3/29/20,San Mateo,Sacramento,0.006975585,19623
3/30/20,San Mateo,Sacramento,0.01146467,20294
3/31/20,San Mateo,Sacramento,0.009677774,21116
3/2/20,San Mateo,San Francisco,0.428128842,16571
3/3/20,San Mateo,San Francisco,0.372138687,15985
3/4/20,San Mateo,San Francisco,0.375694551,16288
3/5/20,San Mateo,San Francisco,0.382909931,16382
3/6/20,San Mateo,San Francisco,0.387108317,16379
3/7/20,San Mateo,San Francisco,0.405028682,15562
3/8/20,San Mateo,San Francisco,0.410785274,13832
3/9/20,San Mateo,San Francisco,0.412618768,15183
3/10/20,San Mateo,San Francisco,0.362364621,14509
3/11/20,San Mateo,San Francisco,0.366892763,14663
3/12/20,San Mateo,San Francisco,0.363006367,14190
3/13/20,San Mateo,San Francisco,0.358713137,13160
3/14/20,San Mateo,San Francisco,0.374458875,12460
3/15/20,San Mateo,San Francisco,0.358625954,9834
3/16/20,San Mateo,San Francisco,0.378933373,10610
3/17/20,San Mateo,San Francisco,0.349781433,10378
3/18/20,San Mateo,San Francisco,0.302949318,7831
3/19/20,San Mateo,San Francisco,0.30377176,7781
3/20/20,San Mateo,San Francisco,0.306798246,6948
3/21/20,San Mateo,San Francisco,0.305619004,5082
3/22/20,San Mateo,San Francisco,0.277070619,4329
3/23/20,San Mateo,San Francisco,0.300971911,7106
3/24/20,San Mateo,San Francisco,0.285345384,7003
3/25/20,San Mateo,San Francisco,0.275740168,6913
3/26/20,San Mateo,San Francisco,0.285178438,7084
3/27/20,San Mateo,San Francisco,0.280968407,6963
3/28/20,San Mateo,San Francisco,0.286317192,6671
3/29/20,San Mateo,San Francisco,0.251993024,5768
3/30/20,San Mateo,San Francisco,0.277491811,6327
3/31/20,San Mateo,San Francisco,0.281535247,6770
3/2/20,San Mateo,Santa Clara,0.316105237,34488
3/3/20,San Mateo,Santa Clara,0.300521883,34533
3/4/20,San Mateo,Santa Clara,0.30351226,35119
3/5/20,San Mateo,Santa Clara,0.30233513,34789
3/6/20,San Mateo,Santa Clara,0.30532127,34503
3/7/20,San Mateo,Santa Clara,0.297056774,32776
3/8/20,San Mateo,Santa Clara,0.285763669,31078
3/9/20,San Mateo,Santa Clara,0.308743461,32668
3/10/20,San Mateo,Santa Clara,0.286326715,32383
3/11/20,San Mateo,Santa Clara,0.281349851,32203
3/12/20,San Mateo,Santa Clara,0.275114091,31899
3/13/20,San Mateo,Santa Clara,0.269466786,30478
3/14/20,San Mateo,Santa Clara,0.254174397,29007
3/15/20,San Mateo,Santa Clara,0.207633588,24621
3/16/20,San Mateo,Santa Clara,0.243315113,24672
3/17/20,San Mateo,Santa Clara,0.230792028,25270
3/18/20,San Mateo,Santa Clara,0.188317266,20472
3/19/20,San Mateo,Santa Clara,0.187427466,20485
3/20/20,San Mateo,Santa Clara,0.186622807,18337
3/21/20,San Mateo,Santa Clara,0.185625095,13619
3/22/20,San Mateo,Santa Clara,0.160767219,12587
3/23/20,San Mateo,Santa Clara,0.169283349,18647
3/24/20,San Mateo,Santa Clara,0.172261674,19127
3/25/20,San Mateo,Santa Clara,0.174768007,18937
3/26/20,San Mateo,Santa Clara,0.175222377,18959
3/27/20,San Mateo,Santa Clara,0.180110737,19004
3/28/20,San Mateo,Santa Clara,0.174366948,18478
3/29/20,San Mateo,Santa Clara,0.152590932,17208
3/30/20,San Mateo,Santa Clara,0.175830604,17884
3/31/20,San Mateo,Santa Clara,0.185857253,18675
3/2/20,San Mateo,Solano,0.047897713,13192
3/3/20,San Mateo,Solano,0.023200537,10854
3/4/20,San Mateo,Solano,0.023805883,11018
3/5/20,San Mateo,Solano,0.025147549,11064
3/6/20,San Mateo,Solano,0.029085519,11230
3/7/20,San Mateo,Solano,0.042352437,11961
3/8/20,San Mateo,Solano,0.039465345,11968
3/9/20,San Mateo,Solano,0.048628163,12733
3/10/20,San Mateo,Solano,0.025722022,10732
3/11/20,San Mateo,Solano,0.025449857,10765
3/12/20,San Mateo,Solano,0.024170376,10848
3/13/20,San Mateo,Solano,0.027524576,10593
3/14/20,San Mateo,Solano,0.035745207,10615
